item_id,pedido_id,produto_id,quantidade,valor_unitario,subtotal
4af17679-139f-4b4d-a0e6-d9c1c4c624e8,19510045-186e-4215-8d15-92ccbaae4be2,5,1,119.9,119.9
f1aa2592-2538-421e-abea-d3483561087b,19510045-186e-4215-8d15-92ccbaae4be2,15,2,419.9,839.8
5c6ccaaf-8f31-4854-bd67-61f860ba344a,89b93177-998b-4b58-8303-8dbac99b6627,14,1,389.9,389.9
62de5c60-2bab-4515-b873-05de6e95803c,89b93177-998b-4b58-8303-8dbac99b6627,17,2,159.9,319.8
de7a9285-6e56-4247-916c-234ba7baf666,89b93177-998b-4b58-8303-8dbac99b6627,18,1,179.9,179.9
9ea0ae31-3093-4b7f-bae8-ccff624a9173,e976be36-d754-44a1-a7c7-04c8d4103bf8,10,2,259.9,519.8
50696ff5-497b-4fd6-be33-35b1a3809402,e976be36-d754-44a1-a7c7-04c8d4103bf8,9,2,239.9,479.8
f5b6f62e-b3a5-4373-b1d5-c8229521dad2,2c789903-deab-4a83-a5e8-479b3ed3e0da,9,1,239.9,239.9
c4035c24-e978-48de-8a4b-fd1f6337fc17,2c789903-deab-4a83-a5e8-479b3ed3e0da,10,2,259.9,519.8
5d6e1194-a089-4aed-8fd2-44ebc9c3c89f,2c789903-deab-4a83-a5e8-479b3ed3e0da,12,2,329.9,659.8
bb1a6ab9-9a25-4224-b594-735957965bc9,86d228b3-b5ef-4b2d-b7a0-a28b8e048d99,3,1,99.9,99.9
4ecc0e89-08e5-4962-949a-ce77bc281c80,295a750f-c085-441d-b7b4-6ad3d4247dda,12,2,329.9,659.8
9648d7ac-1669-4f85-8b0c-b44962fd63dc,295a750f-c085-441d-b7b4-6ad3d4247dda,8,1,219.9,219.9
acd5c0a0-4b44-4d0e-869d-fe852ada60d9,295a750f-c085-441d-b7b4-6ad3d4247dda,14,2,389.9,779.8
0bf328dc-df24-4f3c-90a0-2014cd6b08a4,d63b3324-b24f-4361-85bb-84edc6fd6e92,5,1,119.9,119.9
e57b21f3-f14f-47ff-9544-26cb1dddc4cb,8ff44e6a-ab1a-436a-8dbb-0ee22ad149c6,6,1,179.9,179.9
3b4253da-ac37-45da-879b-6405428fdc8a,6fec8d65-0e1a-48b4-b069-eb14c25063fa,1,1,79.9,79.9
6b0ab04d-d852-4aff-a847-c1d4651d1bcf,48351d1d-7a9c-4ee6-ac56-7dbfa7a07a17,12,2,329.9,659.8
795d6798-7064-4c2c-aace-c89a67f816b0,48351d1d-7a9c-4ee6-ac56-7dbfa7a07a17,1,2,79.9,159.8
5e0bbe10-a979-46f3-bb68-4c43a9ff0fa2,7f93e060-cd07-4d20-af8a-490183a1ec57,17,1,159.9,159.9
8ce969cd-ea55-43fb-9d22-4975d6bca4ec,7f93e060-cd07-4d20-af8a-490183a1ec57,20,1,219.9,219.9
4c163c66-0cf6-48f5-a8c8-13ff3ef8c0cc,7f93e060-cd07-4d20-af8a-490183a1ec57,6,2,179.9,359.8
c060e19e-e951-4ab9-8c1f-da593aea1427,d11fddcc-4cd3-4e00-b110-64dab692c714,20,1,219.9,219.9
4ed66b2d-ce58-48e5-b2be-a8809491af1c,d11fddcc-4cd3-4e00-b110-64dab692c714,16,2,139.9,279.8
b3f097fa-8de1-4ff6-a071-dc2b46aa246b,c74e066c-ca96-4f96-82df-244eb6181dd9,5,1,119.9,119.9
beb892e4-6f03-4194-9009-46ff5999c3ce,c74e066c-ca96-4f96-82df-244eb6181dd9,12,2,329.9,659.8
055a2974-e80b-4322-b96f-ce82d092c7da,c5e983b6-07c6-4407-bc7d-4e9fb54b2267,8,2,219.9,439.8
8d6bae70-8910-4e07-aee0-05bac43d07ec,c5e983b6-07c6-4407-bc7d-4e9fb54b2267,7,1,199.9,199.9
68332b22-af6b-4c0c-b9b3-cfad7a18e385,c5e983b6-07c6-4407-bc7d-4e9fb54b2267,15,2,419.9,839.8
389dc38e-9def-48e0-9ec2-0df3a87a1c0c,14bc98aa-5d4d-4f0d-a35f-5692ce5a8a32,6,1,179.9,179.9
d68d2ac4-da02-42b1-9de2-d2db0e98dee1,14bc98aa-5d4d-4f0d-a35f-5692ce5a8a32,7,2,199.9,399.8
acc2b1fb-7096-4939-b2a9-3f1848298429,14bc98aa-5d4d-4f0d-a35f-5692ce5a8a32,10,2,259.9,519.8
571a21d9-6107-429c-9ed8-418d048a9d51,3b0739e2-6032-4ab8-883c-0b930c33367c,9,1,239.9,239.9
9987a6e4-7aff-4fce-bc2f-c6b06afd52b6,3b0739e2-6032-4ab8-883c-0b930c33367c,19,2,199.9,399.8
6f1e60ff-cb40-4942-886c-fb9e7afe17f7,1074ec4e-8955-43ce-b038-c1d951351b1d,5,2,119.9,239.8
fc5814a8-9e63-4020-bfc9-da1bde080e5a,1074ec4e-8955-43ce-b038-c1d951351b1d,6,2,179.9,359.8
a9e9b0a9-03a3-4b39-b578-84082c309a52,24057f62-a7f6-4b1d-bfc9-fea0a5ec089a,13,1,359.9,359.9
1f17ff9d-fb2a-4272-afa0-360e99abe151,24057f62-a7f6-4b1d-bfc9-fea0a5ec089a,14,2,389.9,779.8
fab4e70a-2459-4026-8d18-9378a0854725,cc009e58-6a50-487c-a557-aff064b60065,7,1,199.9,199.9
57543dca-2f7f-4026-9ba3-fdf595c3b2cf,3a7f1c5b-ddf8-4166-a7f6-f614da84cfb1,17,2,159.9,319.8
09a141bc-aab3-41a0-b111-670010075f97,3a7f1c5b-ddf8-4166-a7f6-f614da84cfb1,9,1,239.9,239.9
4b7e4a15-407e-446a-832c-fa6c7304a392,c908693f-758a-4a4e-a800-7dfd00b3171a,20,2,219.9,439.8
b753add1-560d-4862-b1eb-c6a672657da6,c908693f-758a-4a4e-a800-7dfd00b3171a,15,1,419.9,419.9
08a57be0-740e-40fe-a232-fb4856ef9ac0,c908693f-758a-4a4e-a800-7dfd00b3171a,11,1,299.9,299.9
35912d20-f040-4f86-83a7-dcc9b4699616,0612a817-3e47-4771-9a49-a20d5b9fda08,16,1,139.9,139.9
c985fd3b-4ec0-4d66-8795-22244f0286d6,0612a817-3e47-4771-9a49-a20d5b9fda08,13,2,359.9,719.8
33e33807-58f5-45f1-b098-5cfdd9c8c5cf,0612a817-3e47-4771-9a49-a20d5b9fda08,15,1,419.9,419.9
875a706c-8ad0-4d3b-a582-78ab2826e114,c8829667-f100-4c51-8f3c-226ee4928ba7,19,2,199.9,399.8
77b96ec0-8408-4854-9176-e492abe36baa,c8829667-f100-4c51-8f3c-226ee4928ba7,7,1,199.9,199.9
c65b0f67-03ec-43b5-9955-6b7bce364221,509b57a0-3531-466e-9ecf-9f21b15c761b,15,2,419.9,839.8
fab725d8-6111-4e37-950c-644a6d556acc,0d50d505-15d1-45bb-8190-dbd05f12628a,5,2,119.9,239.8
48bddd09-7cda-46ab-b7b4-4c8ef9d3ab6e,0d50d505-15d1-45bb-8190-dbd05f12628a,16,1,139.9,139.9
af4c68e6-debf-4509-ab50-232e8b28e0b9,7ccaa010-b625-4731-ac7b-8374e455de5c,2,1,89.9,89.9
4d4a435c-92c4-49a5-ac7f-efaf26720f46,7ccaa010-b625-4731-ac7b-8374e455de5c,11,2,299.9,599.8
faa172b7-8992-43cc-9139-bdecb1aea19e,7ccaa010-b625-4731-ac7b-8374e455de5c,18,1,179.9,179.9
082a6d36-11c1-4bdb-af34-930a9807c81b,983b8f51-0500-4907-af52-c29c181e6943,15,1,419.9,419.9
70a7c485-f769-45cf-8787-57a02ed8bb7d,450f2611-0bc9-4977-9e4a-8561d0df8e51,4,1,109.9,109.9
2a9b9d02-eef6-4d09-a174-0725a56a029f,450f2611-0bc9-4977-9e4a-8561d0df8e51,5,1,119.9,119.9
8d5a2585-a62c-4615-921a-8680a698d36f,13ef38e7-acca-471a-b852-1e2b769efef3,14,2,389.9,779.8
e998c54c-be22-41ae-8628-d7c0224b85fa,13ef38e7-acca-471a-b852-1e2b769efef3,17,2,159.9,319.8
fe121fb3-8e9f-4289-92dd-3261e6be52e5,b76fdfb0-e8de-4e2d-b1c9-515cdd04d771,2,1,89.9,89.9
aa1f693b-b6e4-44c0-a9de-228d7cdefc5c,b76fdfb0-e8de-4e2d-b1c9-515cdd04d771,6,2,179.9,359.8
f0191dd3-1d31-4f6d-b971-ab804e17e1bb,05ba6bb1-1eac-41f2-a4ed-ceb0fce0def3,9,2,239.9,479.8
15e20745-b7ca-4157-ac73-0dae9e5189af,05ba6bb1-1eac-41f2-a4ed-ceb0fce0def3,17,1,159.9,159.9
e856c45a-4166-4d64-a18f-38b1b877c7b9,05ba6bb1-1eac-41f2-a4ed-ceb0fce0def3,2,1,89.9,89.9
6854f5c5-f68b-407c-a87b-adf7462355f8,2f2371b0-638e-4000-879f-3abe225c43fc,14,2,389.9,779.8
9830da44-4c19-44e7-993b-87415f1ebd50,ace1d0a4-adaf-482c-8fe7-51dd41a7afe2,18,1,179.9,179.9
5416bab0-3252-42a1-afbd-e073f9debaaa,80b03085-a115-4c01-9388-20e04259684b,15,1,419.9,419.9
080ed3aa-e3de-434f-9139-dd8e82dc2e1a,7d334b9e-c180-4f4f-927b-4fe3b3759679,19,2,199.9,399.8
de55aac6-0e69-4cce-b9ed-b8bb507960ea,7d334b9e-c180-4f4f-927b-4fe3b3759679,2,2,89.9,179.8
4ea77d31-427d-4075-bc07-febf86ac5e75,7d334b9e-c180-4f4f-927b-4fe3b3759679,1,2,79.9,159.8
b9849ff3-9275-4fc5-82d9-374f6138fd0f,bb7ab5fc-a036-4132-84cd-7d2f7fa057aa,14,1,389.9,389.9
11b2d8b7-2735-4a31-a2bc-c4c6dfb5209c,bb7ab5fc-a036-4132-84cd-7d2f7fa057aa,8,2,219.9,439.8
c7146db0-1a6c-4395-8dad-c47aa5042c2b,cb5f22c8-624e-4720-9765-9035c0984064,8,1,219.9,219.9
da07f264-a9d5-4239-b4f8-e4382ecaf53f,99e7b063-f7de-4cc2-9a5f-accdfc7cf64e,18,1,179.9,179.9
9f1b95c9-8b41-4060-ad4f-8b093feaad8c,284a04da-99e2-4dad-a37b-b56b797bc240,14,2,389.9,779.8
b11b5267-97fc-4c7e-ac57-88e85b12b829,454c7c22-10c0-44c8-b2de-32552ee73312,4,1,109.9,109.9
b0be4813-2374-4fbe-bf42-16b4e83e164b,304deafc-9694-4d0b-8078-f757dd7807a9,12,1,329.9,329.9
62721b8b-666e-4264-aabc-77e6e6afdac8,d0e33daa-a0c0-4abc-89c9-230dcc1ff9ec,9,1,239.9,239.9
49cf4e1c-9745-4773-87c4-1c55fc7ab98d,d0e33daa-a0c0-4abc-89c9-230dcc1ff9ec,13,2,359.9,719.8
e8f702a6-08b8-4db1-8312-012fa1c61aaf,d0e33daa-a0c0-4abc-89c9-230dcc1ff9ec,2,2,89.9,179.8
5e7ab83f-4b0d-4a0c-be48-7fcb229e2b60,b3522519-89b8-42d2-8e93-1da5f79b8089,14,1,389.9,389.9
5c2554e8-49a9-4cc0-8b9f-fe7120379018,4f4796b6-5b18-4970-af01-9261fe574893,17,2,159.9,319.8
6c095b87-8710-45e1-9598-ea62ddb2f189,a8d446eb-27c2-4d2d-9abf-34d6b09b94ba,3,1,99.9,99.9
4418a9a0-f3b6-41d9-b11e-dc9e9029271d,a8d446eb-27c2-4d2d-9abf-34d6b09b94ba,2,1,89.9,89.9
5325eeee-1c4a-4965-95ea-d3fe4db499e1,1c4fac1c-9e99-4c2b-be6a-5a942205e3a8,4,2,109.9,219.8
1e59f9e0-e81c-4bfc-9bc8-5cbf40101cd4,1c4fac1c-9e99-4c2b-be6a-5a942205e3a8,9,2,239.9,479.8
5c7519ad-eb91-4b7c-afc2-3e0dae6ee765,1c4fac1c-9e99-4c2b-be6a-5a942205e3a8,11,2,299.9,599.8
29bc0403-b83e-4b89-91db-6377ada97ac5,290d8a66-d8f7-454b-9b19-c57e7d00f329,14,2,389.9,779.8
84b650c0-169e-4293-847d-37eb85fd81e6,290d8a66-d8f7-454b-9b19-c57e7d00f329,2,1,89.9,89.9
783d1e69-7710-4bdf-9c20-85a5fd609d32,5b428c8d-5801-434b-90ab-5a4099a8f54e,13,2,359.9,719.8
28879f33-428e-49b1-87cb-098c6b85db71,5b428c8d-5801-434b-90ab-5a4099a8f54e,6,2,179.9,359.8
ea4d434c-e2d4-4180-a511-7abb2f272ad6,0fd921e7-3234-4178-8ec5-aca5fbdb3977,8,1,219.9,219.9
c93a63cb-8119-4e61-82ae-6f5824bae717,0fd921e7-3234-4178-8ec5-aca5fbdb3977,5,2,119.9,239.8
2c7d2cbf-7cf6-482f-9f56-acac9e150b63,0fd921e7-3234-4178-8ec5-aca5fbdb3977,18,1,179.9,179.9
d83a5681-66d7-46b4-b0e1-0dfccde57a19,cccc61a6-a2c9-4be7-9a3e-dade7025cccb,8,2,219.9,439.8
7df3ecf1-b0aa-4e6f-a18d-3c1550eb94ff,32dfbfcc-fd2d-49b8-b507-29ad19d831ef,12,2,329.9,659.8
a0afd666-a143-4f5c-bb67-07060d589989,6a42fb49-df68-487a-abf5-7f814b0f4095,15,2,419.9,839.8
525efaf2-0bef-4bb4-bfa6-534936605b56,6a42fb49-df68-487a-abf5-7f814b0f4095,9,1,239.9,239.9
fbf45f52-cc71-4f3a-9fad-c113e93f1c9e,6a42fb49-df68-487a-abf5-7f814b0f4095,3,2,99.9,199.8
e727892f-845d-48b7-a93c-a58c69525b71,0b141bd5-73b7-40de-8318-0bac6cf4d8ec,20,1,219.9,219.9
31c2824c-4cc2-4aa5-af84-4593dc5800eb,0b141bd5-73b7-40de-8318-0bac6cf4d8ec,18,1,179.9,179.9
192646f9-edac-4172-8c80-dbfd3fda2da7,0b141bd5-73b7-40de-8318-0bac6cf4d8ec,19,1,199.9,199.9
2e17d152-d577-4f57-8da4-8488d2004d11,4b53b3cc-35d1-48d2-8aff-5e697043ec9f,11,1,299.9,299.9
2eca3e59-bda2-4182-be45-5655a7154afe,4b53b3cc-35d1-48d2-8aff-5e697043ec9f,4,2,109.9,219.8
7e120227-1d45-4542-a6d6-6961fc75a533,4b53b3cc-35d1-48d2-8aff-5e697043ec9f,3,1,99.9,99.9
455d8076-9ed9-4d2e-81fd-0793dc93b322,8d6d2e89-98bf-48b3-a6ec-31ecd5120368,4,1,109.9,109.9
f333f369-8bdf-47be-9455-5cdcd3d5666c,d6bdba0a-6990-4dbc-9563-01846c0e55bb,7,1,199.9,199.9
5131d4c7-a4a0-4bfc-b391-0ec4f60fb7b5,d6bdba0a-6990-4dbc-9563-01846c0e55bb,14,2,389.9,779.8
ad6fad82-c7b0-4d23-9677-f6d9c7b5ba5b,d6bdba0a-6990-4dbc-9563-01846c0e55bb,15,2,419.9,839.8
ce229040-9a66-4697-a2c4-7f56c555d6ed,95d30842-cd82-404b-a936-f7f11dd61b06,19,1,199.9,199.9
8087e1a1-6c56-48af-8a08-d9195051fada,95d30842-cd82-404b-a936-f7f11dd61b06,17,2,159.9,319.8
bd57cb86-484b-43a6-a0ef-ab2d567f0a58,eafde2c5-1392-4894-9594-096ba7c53534,5,1,119.9,119.9
ba213bd8-dd97-45ba-bd91-2e3aa38bfc18,eafde2c5-1392-4894-9594-096ba7c53534,2,1,89.9,89.9
67aae9ff-2e77-494a-bdf9-4a52def8f421,eafde2c5-1392-4894-9594-096ba7c53534,8,1,219.9,219.9
376a9a3e-19d3-428d-a306-bcf7987ed9c1,e8c5b590-5c3a-444b-a109-a217fa3dde72,17,2,159.9,319.8
f1ea795a-3168-4fe6-9656-1ad10e43ba5b,29428aa3-0e75-4b0c-921a-cb46fdbff8bc,20,1,219.9,219.9
2935ea70-ad6e-432a-aca5-4c342ac0f6ab,29428aa3-0e75-4b0c-921a-cb46fdbff8bc,7,2,199.9,399.8
3383b8d6-dbef-4510-beef-8909be0cba1c,29428aa3-0e75-4b0c-921a-cb46fdbff8bc,15,1,419.9,419.9
180721f6-8a8a-46c2-9174-7b047846eda1,58c8272a-aa64-4ea3-80ef-f5f2263fcac9,10,1,259.9,259.9
87529af1-02bd-4107-8d46-a58261ff77d0,58c8272a-aa64-4ea3-80ef-f5f2263fcac9,2,2,89.9,179.8
87adb74b-a813-4888-9651-db00ed525e94,58c8272a-aa64-4ea3-80ef-f5f2263fcac9,17,2,159.9,319.8
ecac8ee9-e1ee-4637-83cd-41b7c933786b,5ecb5a4f-522d-4548-968a-cbe15399d2ef,7,1,199.9,199.9
b2626602-8e70-42ae-a2be-82087316cac8,5ecb5a4f-522d-4548-968a-cbe15399d2ef,2,1,89.9,89.9
c877a65d-bc24-458d-83bd-02405e614265,5ecb5a4f-522d-4548-968a-cbe15399d2ef,10,1,259.9,259.9
bb85ee3c-23ac-4a6e-aea5-217f49efbba9,038f881a-0eee-47ce-9abb-157d1031deeb,12,2,329.9,659.8
cb39d4a0-8578-4852-8018-8d4b45c7f22a,7ad06375-2a29-4ffd-9df9-48e4222df3ee,2,2,89.9,179.8
b86a79cc-90e8-413a-b497-8698fe709b86,7ad06375-2a29-4ffd-9df9-48e4222df3ee,13,2,359.9,719.8
251148cf-8739-430b-8e85-88ce67f76180,af0cabaf-1a62-4af4-8eae-711f26beb2b4,20,2,219.9,439.8
89a09192-8571-4bf8-ba30-a8aeacffd445,af0cabaf-1a62-4af4-8eae-711f26beb2b4,19,2,199.9,399.8
a7817e7e-d145-456a-87eb-9f5f1d3a9090,2eb6dfb9-56a3-46da-b72f-4438ffe48bb8,17,2,159.9,319.8
5639a851-ee43-484d-a58a-02f2b7ba426b,98e37ebe-310a-461e-804c-de3a905b3ad0,17,2,159.9,319.8
47cbc6de-1053-4edc-898e-a5cf1e2b58e8,98e37ebe-310a-461e-804c-de3a905b3ad0,8,2,219.9,439.8
33a12f75-3f65-44f6-9e30-2125e12d2f38,67f035dd-3c0a-485b-b567-34712b97de37,1,2,79.9,159.8
7d6b5eef-9f86-47e0-901e-4380ae2a856a,67f035dd-3c0a-485b-b567-34712b97de37,4,2,109.9,219.8
37487a62-e231-4fab-8c5c-9b82c3bbc8a1,67f035dd-3c0a-485b-b567-34712b97de37,20,1,219.9,219.9
86535068-4924-4588-812a-aa5f7c06c4bd,b24ac29d-25ea-4d00-b696-a8fbfc95775d,7,2,199.9,399.8
e294f44a-101b-4025-b41c-4aefb12cbaae,b24ac29d-25ea-4d00-b696-a8fbfc95775d,18,2,179.9,359.8
70a7b579-44cc-4f9a-a69c-6829cf5a87c5,b24ac29d-25ea-4d00-b696-a8fbfc95775d,12,1,329.9,329.9
ba82307a-1fba-4677-a33c-8ca2b7adae6d,f346997b-a5d2-4f71-9d2c-edcab0eca1b4,16,1,139.9,139.9
dc36be18-ca6e-4693-8a36-1835b1b23a7b,f346997b-a5d2-4f71-9d2c-edcab0eca1b4,7,1,199.9,199.9
3485fee5-61e2-46bc-85ac-fc42d114c743,f346997b-a5d2-4f71-9d2c-edcab0eca1b4,11,2,299.9,599.8
37cc3aa1-1a35-488c-ab7d-c9c4acf5e78b,f6bf48ba-cc35-49f5-a608-dc42cc0f249a,15,2,419.9,839.8
b19ef950-5f27-47fa-8b01-9ab5f3a4dd16,f6bf48ba-cc35-49f5-a608-dc42cc0f249a,19,1,199.9,199.9
eb85e95e-28f2-45c1-857c-a75357910ab2,d95c7b77-8db9-4f50-a49a-35ecf9db1f15,16,1,139.9,139.9
4b2a67f7-d7fe-4534-9b17-97089be537ae,d95c7b77-8db9-4f50-a49a-35ecf9db1f15,10,1,259.9,259.9
548fdebe-7355-4e33-a60d-1284e95dd107,b4e60138-7a7f-4a21-a8c4-ed36a810bdc5,20,1,219.9,219.9
7656e853-07aa-45d4-872c-8f7ab2a6cba8,574cb4c7-baf4-488e-9c19-b3b5d6946fc2,8,2,219.9,439.8
bf316d3e-6d50-461c-9c4c-ce1445d69ff2,574cb4c7-baf4-488e-9c19-b3b5d6946fc2,19,2,199.9,399.8
e8b5c88d-42e0-4fb3-a35d-8868664cedf4,1f35f63c-6375-43ce-b2c5-74ab92066245,2,1,89.9,89.9
68e7890d-42a6-432c-97d0-45010b716b39,1f35f63c-6375-43ce-b2c5-74ab92066245,18,1,179.9,179.9
b7e70e0c-9996-465a-b955-7719d1a147fa,89a1ffca-e921-405b-a6ff-36ffac13433d,15,1,419.9,419.9
abe003dc-8067-42bd-8712-84a3700c1c2e,89a1ffca-e921-405b-a6ff-36ffac13433d,9,2,239.9,479.8
7fa2599f-f160-4f4c-84ea-1dea24100abc,bf8be4c4-356d-4d11-9f65-0851485e6428,19,2,199.9,399.8
db54bb13-55e4-45c7-9945-caf26ab777a3,bf8be4c4-356d-4d11-9f65-0851485e6428,14,2,389.9,779.8
1d6faa6f-4c87-45f6-8481-fcc66d584f3d,698e53e1-7cfe-4f4e-8b61-acc41635b934,14,2,389.9,779.8
85b28a18-f022-4bcc-a25c-63e4f952ec50,cc856730-b529-49ad-be70-7eaea46ac23a,14,2,389.9,779.8
d311d942-674c-49c9-8350-a59577984735,cc856730-b529-49ad-be70-7eaea46ac23a,20,2,219.9,439.8
43096e56-d16c-4cf4-af74-8b84018df901,f07d1883-5852-49ba-9924-a38704123e0a,13,1,359.9,359.9
615f6e02-8b23-409a-a211-75eb61d4f880,f07d1883-5852-49ba-9924-a38704123e0a,5,2,119.9,239.8
bfba5065-fcde-43ad-ac25-fc23ac890602,f07d1883-5852-49ba-9924-a38704123e0a,3,1,99.9,99.9
bce7d3e6-2d0b-4b6c-a0b8-84e043180160,a19018ef-72b2-4583-a44d-b96c88eac5ca,4,1,109.9,109.9
7a4501da-e05d-4183-b3c5-556ff750ed5e,6e1f8789-0d6b-44ac-b50d-00b557071773,12,1,329.9,329.9
da1d77ba-c764-4599-b055-65c0f47ac519,6aa1c307-0bd3-43bb-a1f2-8397beea7668,9,1,239.9,239.9
86354f0c-9436-4073-b373-00d58fe3ecb7,f87ecde2-f640-41b5-ba33-cb2f583ba6c3,3,1,99.9,99.9
057a71b7-0bf0-4599-bdb5-951e75bd4100,f87ecde2-f640-41b5-ba33-cb2f583ba6c3,17,1,159.9,159.9
1cae4c9f-15b8-4901-869b-6e7f0b3d2edc,bea98530-a5da-4103-8eca-2825d723555d,20,1,219.9,219.9
79f2e08a-dc02-46d5-8dcd-af595d2f5144,bea98530-a5da-4103-8eca-2825d723555d,18,2,179.9,359.8
794ed82a-3849-4e44-8ba2-ccd4e5415c47,bea98530-a5da-4103-8eca-2825d723555d,13,2,359.9,719.8
1f56e619-152a-4113-9eb6-b4362b44eb9f,6eab6060-a422-4e94-bb9c-ad020ad75dbb,16,1,139.9,139.9
261346c5-a45a-4156-989d-588b9ec431f1,6eab6060-a422-4e94-bb9c-ad020ad75dbb,7,1,199.9,199.9
28933bae-17bc-40ec-93c4-07b911272428,ddde97ae-3f6d-43f1-a354-984d54570b1a,19,1,199.9,199.9
9462e8de-cc11-4ae5-b180-877b223b6e89,ddde97ae-3f6d-43f1-a354-984d54570b1a,14,2,389.9,779.8
a77783e1-a033-4ce2-8f93-0eed32eeb75d,ddde97ae-3f6d-43f1-a354-984d54570b1a,15,2,419.9,839.8
f4c9ba4a-a4e0-4422-9451-903fb96a1013,2651804c-e556-4cab-9e22-1e6c304efe10,15,2,419.9,839.8
00f71ea5-6558-4d29-8358-7c2beaf0744b,2651804c-e556-4cab-9e22-1e6c304efe10,12,2,329.9,659.8
55fd41e9-850c-4e0f-9adb-b7e1216a555d,2651804c-e556-4cab-9e22-1e6c304efe10,16,1,139.9,139.9
7688706c-8783-45b4-89fb-4b7b9f01d4b5,b36170d1-6634-4aa8-9995-cbda3bafc6cf,3,2,99.9,199.8
7dc24902-15dc-4a94-bf3d-493cbb3e943d,b36170d1-6634-4aa8-9995-cbda3bafc6cf,12,2,329.9,659.8
a0ebb497-28f6-42fa-8703-23bc0ef4c467,b36170d1-6634-4aa8-9995-cbda3bafc6cf,20,2,219.9,439.8
6b3a18ae-90f1-42a5-be4c-9c2f52eb41c6,457d5a11-8baf-4d3b-984e-687983dcc96a,1,2,79.9,159.8
fcf447d9-49d6-4d59-b295-9342cc849db0,139c2732-f712-409d-81dd-8dcb9d08cbc7,4,1,109.9,109.9
b4b94dc4-60ea-4476-9a84-55fd9c191cb5,139c2732-f712-409d-81dd-8dcb9d08cbc7,12,1,329.9,329.9
fa1684de-b96e-4620-808a-7fcf682a88c6,139c2732-f712-409d-81dd-8dcb9d08cbc7,15,2,419.9,839.8
d7918759-e5b2-4fad-b198-f70d44d60a28,fc8437b8-2402-4604-ace0-c26f013f7a43,9,2,239.9,479.8
52d0f4ad-62da-42e0-ae20-1240a2a9436d,316ec4eb-df01-4f65-ac1b-e79042b0bca8,12,1,329.9,329.9
01c9a134-4cb5-46a4-886b-9baf7a8e7fd9,124f6d6a-bc5d-487f-ba38-db88adffab73,17,2,159.9,319.8
f809237e-3f2a-45f1-959b-3bd3f254aa20,124f6d6a-bc5d-487f-ba38-db88adffab73,4,1,109.9,109.9
56c01bdf-c8fe-4566-a1e8-a6c0ada21f25,62d3745b-6990-4d53-8888-a0926d5c43a7,4,2,109.9,219.8
a7d06a23-1e81-418e-9490-0b1406d0db4c,62d3745b-6990-4d53-8888-a0926d5c43a7,15,2,419.9,839.8
7310dac8-8727-4681-8f0c-5cec221d23ac,4c00c26d-889e-412e-b936-98aba8c294ad,7,2,199.9,399.8
3cc6ea51-17a7-494a-ad1b-049ba8751267,4c00c26d-889e-412e-b936-98aba8c294ad,4,1,109.9,109.9
fda8bec2-68fa-4427-a8d1-01f2678fa05d,4c00c26d-889e-412e-b936-98aba8c294ad,6,2,179.9,359.8
63eaadd4-66f1-4525-ac07-5e9c2789f484,7b9000ee-78c8-422d-ab6e-848c465d251d,8,1,219.9,219.9
dce9d07f-4102-4cf5-a109-44f9b7f52f8a,7b9000ee-78c8-422d-ab6e-848c465d251d,1,2,79.9,159.8
df497c1f-bec5-4267-b6dd-d2a21beadfba,7b9000ee-78c8-422d-ab6e-848c465d251d,2,2,89.9,179.8
a84e176d-eee8-44c3-92df-2ce15638b808,280cb9c6-9405-4244-8016-199b7b95b2eb,10,1,259.9,259.9
846b0f43-1efc-4706-a3fc-eb8d5d64843b,f6c6ea31-c9b8-4b13-b94e-921d0096a36b,12,1,329.9,329.9
c6e3933a-bf9d-4d61-8451-b429b341c4de,f6c6ea31-c9b8-4b13-b94e-921d0096a36b,13,1,359.9,359.9
55b36815-aa3b-4431-af22-433ec47a17ae,f6c6ea31-c9b8-4b13-b94e-921d0096a36b,17,1,159.9,159.9
10f51460-2b5f-4ec2-9542-812806ffa293,9e37b845-6ab9-4ecb-9236-30bc7f4d3ca0,16,1,139.9,139.9
f48bcda2-caa6-4772-be5a-57c9559e4acb,9e37b845-6ab9-4ecb-9236-30bc7f4d3ca0,8,1,219.9,219.9
c2e9cb24-afa9-4c21-8d85-db4c082faf6b,9e37b845-6ab9-4ecb-9236-30bc7f4d3ca0,18,2,179.9,359.8
771cdba6-22c6-4771-8a6e-e67a313c476d,3491fb24-37f6-465b-894c-97ffb82e94ea,18,2,179.9,359.8
34fb0726-32d3-4965-8c6e-cb4765d1032b,3491fb24-37f6-465b-894c-97ffb82e94ea,11,2,299.9,599.8
d64de831-1dba-46a4-a058-40305dbd397f,77564516-94ad-47e5-9ed2-549f300cb2e2,6,2,179.9,359.8
fce30d99-7b79-4c84-98b3-73978b4c3fe1,77564516-94ad-47e5-9ed2-549f300cb2e2,13,2,359.9,719.8
f4c6c613-c255-48fb-9e6c-ed90c5d5ccb8,a73a755a-56bc-48d1-baf5-fc05135ec59a,8,1,219.9,219.9
e8c10df0-c34c-4ffc-9f8f-9246b614c9fd,a73a755a-56bc-48d1-baf5-fc05135ec59a,1,2,79.9,159.8
38dfc37c-760b-4868-a512-206a82a15b97,a73a755a-56bc-48d1-baf5-fc05135ec59a,15,1,419.9,419.9
